"ANNUAL_REPORT_YEAR","WDID","REGION","REG_MEAS_STATUS","LAST_UPDATED_ON","SSS_CATEGORY","POP_SERVED","X._ENTRY_STAFF","X._JOURNEY_STAFF","X._SUPERVISORY_STAFF","X._MANAGERIAL_STAFF","X._CERTIFIED_GRADE_I","X._CERTIFIED_GRADE_II","X._CERTIFIED_GRADE_III","X._CERTIFIED_GRADE_IV","X._CERTIFIED_GRADE_V","X._CERTIFIED_CSUS","OTHER_CERTIFICATIONS","MILES_FORCED_MAINS","MILES_GRAVITY_SEWERS","X.6IN_OR_LESS_GRAVITY_MAIN","X.8IN_GRAVITY_MAIN","X.9.18IN_GRAVITY_MAIN","X.19.36IN_GRAVITY_MAIN","X.36IN_GREATER_GRAVITY_MAIN","X.UNK_DIAM_GRAVITY_MAIN","X.TOT_GRAVITY_MAIN","X.6IN_OR_LESS_FORCE_MAIN","X.8IN_FORCE_MAIN","X.9.18IN_FORCE_MAIN","X.19.36IN_FORCE_MAIN","X.36IN_GREATER_FORCE_MAIN","X.UNK_FORCE_MAIN","X.TOT_FORCE_MAIN","X._CONNECTED_LATERALS","X._LATERALS_OWNED_OPERATED","PORTIONS_LATERAL_RESPONSIBLE","MILES_LATERAL_RESPONSIBLE","X.GRAVITY_MAIN_2020.PRESENT","X.GRAVITY_MAIN_2000.2019","X.GRAVITY_MAIN_1980.1999","X.GRAVITY_MAIN_1960.1979","X.GRAVITY_MAIN_1940.1959","X.GRAVITY_MAIN_1920.1939","X.GRAVITY_MAIN_1900.1919","X.GRAVITY_MAIN_BEFORE_1900","X.GRAVITY_MAIN_UNKNOWN_AGE","X.GRAVITY_MAIN_TOTAL","X.PUMP_75000_GAL.DAY_OR_OVER_2020.PRESENT","X.PUMP_75000_GAL.DAY_OR_OVER_2000.2019","X.PUMP_75000_GAL.DAY_OR_OVER_1980.1999","X._PUMP_75000_GAL.DAY_OR_OVER_1960.1979","X.PUMP_75000_GAL.DAY_OVER_1940.1959","X.PUMP_75000_GAL.OR_OVER_1920.1939","X.PUMP_75000_GAL.DAY_OR_OVER_1900.1919","X.PUMP_75000_GAL.DAY_OR_OVER_BEFORE_1900","X.PUMP_75000_GAL.DAY_OR_OVER_UNKNOWN_AGE","X.PUMP_75000_GAL.DAY_OR_OVER_TOTAL","X.PUMP_UNDER_75000_GAL.DAY_2020.NOW","X.PUMP_UNDER_75000_GAL.DAY_2000.2019","X.PUMP_UNDER_75000_GAL.DAY_1980.1999","X.PUMP_UNDER_75000_GAL.DAY_UNDER_1960.1979","X.PUMP_UNDER_75000_GAL.DAY_1940.1959","X.PUMP_UNDER_75000_GAL.DAY_1920.1939","X.PUMP_UNDER_75000_GAL.DAY_1900.1919","X.PUMP_UNDER_75000_GAL.DAY_BEFORE_1900","X.PUMP_UNDER_75000_GAL.DAY_UNKNOWN_AGE","X.PUMP_UNDER_75000_GAL.DAY_TOTAL","EST_MILES_NOT_ACCESSIBLE","MILES_CLEANED","MILES_INSPECTED","FIRST_ROW_TREATMENT_PLANT_WDID","FIRST_ROW_NAME_ADDRESS","FIRST_ROW_RELATIONSHIP","SECOND_ROW_TREATMENT_PLANT_WDID","SECOND_ROW_NAME_ADDRESS","SECOND_ROW_RELATIONSHIP","THIRD_ROW_TREATMENT_PLANT_WDID","THIRD_ROW_NAME_ADDRESS","THIRD_ROW_RELATIONSHIP","FOURTH_ROW_TREATMENT_PLANT_WDID","FOURTH_ROW_NAME_ADDRESS","FOURTH_ROW_RELATIONSHIP","SATELLITE_TRIBUTARY_SYSTEMS","FIRST_ROW_TRIBUTARY_SYSTEM_OWNED","FIRST_ROW_TRIBUTARY_SYSTEM_NAME","FIRST_ROW_COLLECTION_SYSTEM_WDID","SECOND_ROW_TRIBUTARY_SYSTEM_OWNED","SECOND_ROW_TRIBUTARY_SYSTEM_NAME","SECOND_ROW_COLLECTION_SYSTEM_WDID","THIRD_ROW_TRIBUTARY_SYSTEM_OWNED","THIRD_ROW_TRIBUTARY_SYSTEM_NAME","THIRD_ROW_COLLECTION_SYSTEM_WDID","FOURTH_ROW_TRIBUTARY_SYSTEM_OWNED","FOURTH_ROW_TRIBUTARY_SYSTEM_NAME","FOURTH_ROW_TREATMENT_PLANT_WDID.1","FIFTH_ROW_TRIBUTARY_SYSTEM_OWNED","FIFTH_ROW_TRIBUTARY_SYSTEM_NAME","FIFTH_ROW_TREATMENT_PLANT_WDID","INFO_ADDITIONAL_TRIBUTARY_SYSTEMS","X.GRAVITY_MAINLINE_AERIAL_OR_UNDER_GROUND_CROSSINGS","X.FORCE_MAINLINE_AERIAL_OR_UNDER_GROUND_CROSSINGS","X._SIPHONS","SYSTEM_PERFORMANCE_EVAL_ATTACHED","SPILL_EMERGENCY_RESPONSE_PLAN_UPDATED","MAJOR_SPILL_CAUSES","SPILL_CAUSES_OTHER_DESC","FAILURE_POINTS","FAILURE_POINTS_OTHER_DESC","ONGOING_SPILL_INVESTIGATIONS","ACTIONS_TAKEN_TO_ADDRESS_DEFICIENCIES","X"
2025,"3SSO10226","3",616,"02-JAN-26","Municipal(Public)",200,1,7,2,2,0,0,0,0,0,0,NA,0.3,0.1,100,0,0,0,0,0,0,100,0,0,0,0,0,0,60,60,"Upper and Lower",0.6,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.1,0,0," 3 440107001","304.12 San Lorenzo HSA,    , CA  ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,0,1,0,"N","Y","Other (specify below)","NO no spills","Other (specify below)",NA,NA,NA,NA
2025,"3SSO11609","3",616,"16-MAR-26","Municipal(Public)",15000,2,3,1,2,0,0,0,0,0,0,"",1,57,20,60,20,0,0,0,100,0,0,100,0,0,0,100,6000,30,"Upper and Lower",0.2,10,25,20,15,20,10,0,0,0,100,0,0,80,20,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,100,0,100,20,"3SSO10296 ","Monterey One Water","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Root Intrusion","","Gravity Mainline","","If a spill occurs, we typically CCTV the line","Clean and foam",NA
2023,"5SSO10785","5R",616,"22-DEC-25","Other",750,0,4,1,1,0,1,0,0,0,0,"",17,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,204,204,"None",0,75,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5A320119001","Bailey Creek WWTF,   Walker Road, Lake Almanor, CA 96137 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Construction Diversion Failure","","Force Main","","None","No",NA
2024,"5SSO10785","5R",616,"22-DEC-25","Municipal(Public)",750,0,4,1,1,0,1,0,0,0,0,"",17,0,100,0,0,0,0,0,100,100,0,0,0,0,0,100,204,204,"None",0,75,25,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5A320119001","Bailey Creek WWTF,   Walker Road, Lake Almanor, CA 96137 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Construction Diversion Failure","","Force Main","","none","no",NA
2023,"5SSO10786","5R",616,"22-DEC-25","Municipal(Public)",100,0,1,0,1,0,1,0,0,0,0,"",2.7,2.5,99,1,0,0,0,0,100,100,0,0,0,0,0,100,5,5,"None",0,22,27,51,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"5A320104003","Beckwourth WW Ponds,   Hwy 70 Highway, Beckwourth, CA 96129 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Collection System Maintenance Failure (specify below)","","Force Main","","none ","no",NA
2024,"5SSO10786","5R",616,"22-DEC-25","Municipal(Public)",100,0,1,0,1,0,1,0,0,0,0,"",2.7,2.5,99,1,0,0,0,0,100,100,0,0,0,0,0,100,5,5,"None",0,22,27,51,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"5A320104003","Beckwourth WW Ponds,   Hwy 70 Highway, Beckwourth, CA 96129 ","SSS same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,0,0,"N","Y","Collection System Maintenance Failure (specify below)","","Force Main","","none ","no",NA
2023,"3SSO10305","3",616,"28-MAR-24","Municipal(Public)",31000,3,2,1,1,1,2,2,0,0,0,"One member certified as Mechanical Technologist grade I.",5,137,20,59,15,5,0,1,100,66,10,22,2,0,0,100,7495,0,"None",0,1,30,38,18,9,1,1,0,2,100,0,0,0,3,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,10,0,46,37,"3SSO10305","Paso Robles CS, 3200  Sulphur Springs Road, Paso Robles, CA 93446 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",32,3,1,"Y","Y","Root Intrusion","","Gravity Mainline","","None","Executing preventative maintenance and Capital Improvement Plan as identified in 2019 Collections System Renewal Strategy and Master Plan",NA
2024,"3SSO10305","3",616,"07-APR-25","Municipal(Public)",31000,2,3,1,1,3,1,2,0,0,0,"One member certified as Mechanical Technologist grade 1",5,137,20,59,15,5,0,1,100,66,10,22,2,0,0,100,7495,0,"None",0,1,30,38,18,9,1,1,0,2,100,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,50,37.5,"3 400105001","Paso Robles CS, 3200 Sulphur Springs Road, Paso Robles","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",32,3,1,"Y","Y","Root Intrusion","","Gravity Mainline","","None","Executing preventative maintenance and Capital Improvement Plan as identified in 2019 Collections System Renewal Strategy and Master Plan",NA
2025,"3SSO10305","3",616,"11-MAR-26","Municipal(Public)",31000,3,2,1,1,2,2,1,0,0,0,"",5,137,20,59,15,5,0,1,100,66,10,22,2,0,0,100,7495,0,"None",0,1,30,38,18,9,1,1,0,2,100,0,0,0,3,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,10,0,74,52.9,"3 400105001","Paso Robles CS, 3200 Sulphur Springs Road, Paso Robles","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",32,4,1,"Y","Y","Siphon Failure","","Siphon","","None","Executing preventative maintenance and Capital Improvement Plan as identified in 2019 Collections System Renewal Strategy and Master Plan.  A wastewater level sensor and monitoring device was installed in our siphon manhole with a callout alarm feature to alert us of a blockage to prevent future spills there.",NA
2025,"3SSO10228","3",616,"01-APR-26","Park (w/Campground)",0,1,1,4,1,0,0,0,0,0,6,"All operations staff hold Water and Wastewater Treatment Operator certificates, ranging form OIT- Grade III and T2/D2 for water.",0.2,4.7,65,35,0,0,0,0,100,100,0,0,0,0,0,100,0,0,"None",0,0,15,35,35,15,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0.2,0,0,"3 440800001","Big Basin WWTP 21600 Big Basin Way Boulder Creek CA, 95006","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",3,1,0,"N","N","Root Intrusion","","Gravity Mainline","","Since the system is offline there are no spill investigations ongoing.","The system has been inactive since the 2020 CZU Fire that occurred in Aug 2020. The systems was assessed and evaluated by State Parks on-call engineering firm Mott McDonald. There will be a major collection system upgrade/rehab before the systems is returned to service.     ",NA
2025,"3SSO20079","3",616,"03-DEC-25","Park (w/Campground)",2255,1,6,5,1,0,0,0,0,0,5,"The 5 staff listed in 4.f. have at minimum have completed OWP's Operation of Wastewater Treatment Plant Vol 1. And hold CA SWRCB Wastewater Treatment license or are enrolled in the OIT program. ",0.3,4,90,10,0,0,0,0,0,100,0,0,0,0,0,0,96,96,"Upper and Lower",0.5,0,17,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.8,3,1,"3 270802001 ","  Pfeiffier Big Sur Wastewater Plant, 47255 Highway 1, Big Sur","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,3,2,0,"N","Y","Debris-General","roots, wet wipes","Air Relief Valve (ARV)/ Blow-Off Valve (BOV)","None","None, cause for previously mentioned air valve blow off was determined to be root intrusion resulting in a clog.","Clean and maintain Lines on a schedule, address root intrusion and make repairs accordingly. Clean and install new air relief valve. ",NA
2023,"3SSO10307","3",616,"23-SEP-25","Municipal(Public)",7948,0,4,1,1,2,0,0,0,0,0,"none",13.5,40,45,50,5,0,0,0,100,15,35,50,0,0,0,100,4685,0,"None",0,0,3,33,32,32,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,"3 400106001","001,    , CA  ","WWTP same agency","","","","","","","","","","N","N","","","","","","","","","","","","","","","",0,3,0,"N","Y","Other (specify below)","The system did not experience any major spills.","Pump Station - Power","","none","Replaced faulty automatic transfer switch that was causing power issues at Vista Del Mar lift station.",NA
2024,"3SSO10307","3",616,"23-SEP-25","Municipal(Public)",8072,1,3,1,1,2,0,1,0,0,0,"N/A",13.5,40,45,50,5,0,0,0,100,15,35,50,0,0,0,100,4686,0,"None",0,0,3,33,32,32,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,"3 400106001","001,    , CA  ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","N/A",0,3,0,"N","Y","Other (specify below)","No major spills occurred in system","Gravity Mainline","N/A","None","Increased hot spot cleaning in certain locations.",NA
2025,"3SSO10307","3",616,"01-APR-26","Municipal(Public)",8072,1,4,1,1,0,2,1,0,0,0,"",13.5,40,45,50,5,0,0,0,100,15,35,50,0,0,0,100,4775,0,"None",0,0,3,33,32,32,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,1,20,2,"400106001","001,    , CA  ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",0,3,0,"N","Y","Other (specify below)","No major spills ","Other (specify below)","None ","None ","City of Pismo is currently updating their Sewer System Master Plan & Management Plan at the same time. also, in design to replace Sunset Palisades Lift Station force main. Remove from easement and place into the city's right of way.",NA
2023,"3SSO10231","3",616,"25-MAR-24","Municipal(Public)",5140,1,1,1,0,0,1,1,0,0,2,"1 OIT",0,19,13,77,10,0,0,0,100,100,0,0,0,0,0,100,1469,0,"None",0,0,30,22,48,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,12,12,"3 420100001","Buellton WWTP 79 Industrial Way, Buellton 93427","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",1,0,0,"Y","Y","Fats, Oil and Grease (FOG)","n/a. City has not had any major spills.","Gravity Mainline","City has not had any mainline failures. However, historical minor spills occurred due to obstruction in mainline.","None.","City performs routine annual sewer main cleaning and cctv.",NA
2023,"5SSO10791","5R",616,"18-MAR-26","Municipal(Public)",3000,1,3,1,1,0,1,0,1,0,0,"N/A",0.5,21,65,20,15,0,0,0,100,6,94,0,0,0,0,100,1371,1371,"Lower only",10,1,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2,0.5,"5A450107001","BurneySTP, 20222 Hudson Street, Burney, CA 96013","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",4,0,1,"N","Y","Root Intrusion","","Lower Lateral","","None.","In 2022-23 replaced or spot repaired 14 identified deficiencies in the sewer system. Also, part of the same project. there were upgrades to both lift stations that included new vfd's, telemetry and SCADA, pumps and piping, and comminutor.",NA
2024,"5SSO10791","5R",616,"06-FEB-26","Municipal(Public)",3000,1,3,1,1,0,1,0,1,0,0,"N/A",0.5,21,65,20,15,0,0,0,100,6,94,0,0,0,0,100,1371,1371,"Lower only",10,1,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2.3,0.5," 5A450107001","Burney STP, 20222  Hudson Street, Burney, CA 96013 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",7,0,2,"N","Y","Root Intrusion","","Lower Lateral","","None.","In 2022-23 replaced or spot repaired 14 identified deficiencies in the sewer system. Also, part of the same project. there were upgrades to both lift stations that included new vfd's, telemetry and SCADA, pumps and piping, and comminutor.",NA
2023,"3SSO10235","3",616,"08-DEC-25","Other",25500,0,8,4,3,0,0,0,0,0,0,NA,14.5,15.1,49,17,34,0,0,0,100,100,0,0,0,0,0,100,300,300,"Upper and Lower",14.5,0,30,17,30,21,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6,0,6,5,"3 400107001","001,    , CA  ","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,2,1,2,"Y","Y","Other (specify below)","NO MAJOR SPILLS IN THE REPORTING PERIOD ","Other (specify below)","NO SYSTEM INFRASTRUCTURE FAILURES IN THE RESPORTNG PERIOD ","NO MAJOR SPILLS IN THE REPORTING PERIOD ",NA,NA
2024,"3SSO10235","3",616,"08-DEC-25","School",25500,0,8,4,4,0,0,0,0,0,0,NA,1.4,15.1,49,17,34,0,0,0,100,100,0,0,0,0,0,0,300,300,"Upper and Lower",14.5,0,30,17,30,21,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6,0,6.5,4,"3 400107001","001,    , CA  ","WWTP other agency","","","","","","","","","","N","",NA,NA,"","","","","","","","","","","","",NA,2,1,2,"Y","Y","Other (specify below)","NO MAJOR SPILLS IN THE REPORTING PERIOD ","Other (specify below)","NO SYSTEM INFRASTRUCTURE FAILURES IN THE REPORTING PERIOD ","NO MAJOR SPILLS IN THE REPORTING PERIOD ",NA,NA
2025,"3SSO10235","3",616,"01-APR-26","School",25500,1,6,1,2,0,0,0,0,0,0,"0",1.4,15.5,49,17,34,0,0,0,100,100,0,0,0,0,0,100,300,14,"Upper and Lower",14,1,30,17,30,21,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,6,0,7,2,"City of SLO","","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","","N/a",2,1,2,"Y","Y","Other (specify below)","None","Pump Station - Mechanical","2 failed chopper pumps for YTT lift station were replaced brand new, like & kind.","None","None other than whats listed in line item #17",NA
2023,"3SSO20018","3",616,"29-MAR-24","Municipal(Public)",4365,0,12,0,2,3,1,1,0,0,0,"",2,20,45,54,1,0,0,0,100,66,0,34,0,0,0,100,1323,0,"None",0,2,1,74,23,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,20,0,"3 351000001","Ridgemark Estates WWTP","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",1,1,0,"","Y","Pipe Structural Problem/Failure - Controls","Pipe material failure prior to reaching end of life calculated value.","Force Main","","None","Pumpstation with failed force main is being replaced in 2024.  This is on schedule and will retire the force main that failed this year.",NA
2024,"3SSO10236","3",616,"22-DEC-25","Prison",15000,1,3,2,2,0,0,0,0,0,0,"",0,10,5,20,25,50,0,0,100,0,0,0,0,0,0,0,6,6,"Upper and Lower",50,0,0,5,20,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,"3SSO10236","","WWTP same agency","","","","","","","","","","N","","N/A","N/A","","","","","","","","","","","","","",2,0,0,"N","Y","Debris-General","N/A","Manhole","","N/A","Annual inspection and cleaning.",NA
2023,"3SSO10312","3",616,"19-MAR-24","Municipal(Public)",417,10,30,6,2,22,1,0,2,0,1,"",1,4,14,28,58,0,0,0,100,45,55,0,0,0,0,100,0,0,"None",0,0,5,95,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3SSO10312","Rolling Woods Subdivision CS, 701  Ocean Street, Santa Cruz, CA 95060 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","","",1,1,1,"Y","Y","Other (specify below)","None","Other (specify below)","None","None","None",NA
2025,"3SSO10312","3",616,"20-MAR-26","Municipal(Public)",417,10,32,6,2,9,1,0,2,0,1,NA,1,4,14,28,58,0,0,0,100,45,55,0,0,0,0,100,0,0,"None",0,0,5,95,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3 400322963","001, null","WWTP other agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,1,1,1,"Y","Y","Other (specify below)","There were no spills in CY 2025","Other (specify below)","There were no spills in CY 2025",NA,"Each year we evaluate the needs for the collection system",NA
2024,"3SSO10239","3",616,"20-MAR-25","Municipal(Public)",6000,3,3,1,1,2,1,0,0,0,4,"",3,66,0,90,6,4,0,0,100,80,0,20,0,0,0,100,3881,0,"None",0,0,0,2,98,0,0,0,0,0,100,0,0,0,7,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,5,13.2,0.3,"3SSO10239","Cambria Csd CS,   P.O. Box 65 , Cambria, CA 93428 ","WWTP same agency","","","","","","","","","","N","","","","","","","","","","","","","","","",NA,1,0,1,"Y","N","Natural Disaster (specify below)","3/2023 Spill caused by Santa Rosa Creek overflowing its banks and entering into the drywell/control cabinet / back up generator of LSB1.  Loss of power due to weather caused the lift station to overflow into Santa Rosa Creak","Pump Station - Power","N/A","None","Rebuilt Lift Station B1.  Reviewing options to move to submersible pumps and moving controls above flood plane.  Also, reviewing financial feasability of removing lift station and gravity draining main.",NA
2025,"3SSO10239","3",616,"16-MAR-26","Municipal(Public)",6038,1,3,1,1,3,1,0,0,0,3,"",3,66,0,90,6,4,0,0,100,80,0,20,0,0,0,100,3881,0,"None",0,0,0,2,98,0,0,0,0,0,100,0,0,0,7,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,5,14.5,4.6,"3SSO10239","Cambria Csd CS, P.O. Box 65, Cambria, CA 93428","WWTP same agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","",1,0,1,"Y","Y","Root Intrusion","","Manhole","","0","Minor spill caused by root intrusion increased inspection and jetting to twice yearly,  Have sewer line placed on replacement schedule",NA
2023,"3SSO10314","3",616,"10-DEC-25","Municipal(Public)",165542,2,9,2,1,0,1,0,0,0,5,NA,2,275,15,70,3,7,5,0,100,0,0,0,0,0,0,0,33355,0,"None",403,0,4,26,41,6,13,10,0,0,100,0,3,2,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,5,2,60,5,"3 270118002","001,    , CA  ","WWTP other agency","","","","","","","","","","Y","N","Boronda (Unincorporated) ","3SSO18092","Y","Bolsa Knowles","3SSO10314","","","","","","","","","",NA,7,1,3,"Y","Y","Fats, Oil and Grease (FOG)",NA,"Gravity Mainline",NA,NA,"Additional SCADA Manhole Monitors added to current monitoring program. Added Smartcover manhole monitors to system for all upstream systems of all lift stations to alarm and monitor flow. Adjusted maintenance schedules, increased inspections at failure locations. CCTV inspections of system where failures occurred. ",NA
2024,"3SSO10314","3",616,"10-DEC-25","Municipal(Public)",159506,2,14,2,1,0,2,0,0,0,5,"N/A",1.9,275,15,70,3,7,5,0,100,60,10,30,0,0,0,100,33355,0,"None",0,1,4,26,41,6,12,10,0,0,100,0,0,3,1,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0,6,2,94,29.9,"3 270118002","001,    , CA  ","WWTP other agency","","","","","","","","","","Y","N","Boronda (Unincorporated) ","3SS018092","Y","Bolsa Knowles","3SSO10314","","","","","","","","","","N/A",7,1,3,"Y","Y","Debris-wipes/Non-disposables","N/A","Gravity Mainline","N/A","N/A","SCADA Manhole monitoring at 65 location known location for issues. Additional monitors at SSO locations during year. Smart cover monitoring of all upstream system of lift stations. Adjusted maintenance schedules, increased inspections at failure locations. CCTV inspections of system where failures occurred.",NA
2025,"3SSO10314","3",616,"17-MAR-26","Municipal(Public)",1612039,2,13,2,1,0,2,0,0,0,4,"N/A",1.9,275,15,70,3,7,5,0,100,60,10,30,0,0,0,100,33355,0,"None",0,1,4,26,41,6,12,10,0,0,100,0,0,3,1,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0,6,2,202.5,29.8,"3 270118002","001,    , CA  ","WWTP other agency","","","","","","","","","","Y","N","Boronda (Unincorporated)","3SSO18092","Y","Bolsa Knolls","3SSO10314","","","","","","","","","","N/A",7,1,3,"Y","Y","Other (specify below)","No Spills in Calendar Year 2025","Other (specify below)","N/A","N/A","N/A",NA
2023,"5SSO10798","5S",616,"03-APR-24","Municipal(Public)",983,0,2,1,1,0,1,0,0,0,44895,"1 D2,T2 1 D1",0,10,50,10,40,0,0,0,100,0,0,0,0,0,0,0,334,0,"None",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"5A460100001","City of Loyalton and Grandi Ranch WWTF, 403  Poole Lane, Loyalton, CA 96118 ","WWTP same agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",1,0,1,"N","Y","Other (specify below)","N/A No spills","Other (specify below)","N/A ","N/A","N/A",NA
2024,"5SSO10798","5S",616,"01-APR-25","Municipal(Public)",983,0,2,1,1,0,0,0,1,0,44895,"1D2, T2, 1D1",0,10,5,10,40,0,0,0,100,0,0,0,0,0,0,0,344,0,"None",0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"5A460100001","City of Loyalton and Grandi Ranch WWTF, 403  Poole Lane, Loyalton, CA 96118 ","WWTP same agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",1,0,1,"N","Y","Other (specify below)","N/A No spills","Other (specify below)","N/A","N/A","N/A",NA
2025,"5SSO10798","5S",616,"16-MAR-26","Municipal(Public)",983,0,1,1,1,1,0,0,0,0,420094,"Grade 2 Water Distribution",0,10,5,10,40,0,0,0,100,0,0,0,0,0,0,0,344,0,"None",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,"5A460100001","City of Loyalton and Grandi Ranch WWTF, 403  Poole Lane, Loyalton, CA 96118 ","WWTP same agency","","","","","","","","","","N","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N","N/A","N/A","N/A",1,0,1,"N","Y","Other (specify below)","N/A NO SPILLS","Other (specify below)","N/A","N/A","N/A",NA
2023,"5SSO10799","5R",616,"26-MAR-24","Municipal(Public)",19893,1,2,1,1,3,2,0,0,0,0,"N/A",2,66,60,10,10,10,10,0,100,100,0,0,0,0,0,100,0,0,"None",0,0,10,83,0,0,0,0,0,0,93,0,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,4,0,48,13,"5SSO10838","Oroville CS,    , Oroville, CA 95965-4952 ","WWTP other agency","","","","","","","","","","N","N","N/A","0","N","N/A","0","N","N/A","0","N","N/A","0","N","N/A","0","N/A",1,0,0,"Y","Y","Root Intrusion","N/A","Gravity Mainline","N/A","0","Over the last several years, the city has completed some key improvements and pivoted to a robust CCTV and cleaning schedule to improve the system's reliability. These improvements include upsizing 3,200 feet of 12  gravity feed main to a 15  HDPE main. In 2015, the City completed 3,000 feet of pipe lining for 6  and 8  clay mains. Additionally, in 2015 1,000 feet of root foaming was carried out. This year, we plan to foam and line an additional 3,500 feet of 6  and 8  clay pipe.",NA
